Wall time,Step,Value
1724048569.713461,1455,20.69517707824707
1724048573.6779752,1456,28.879310607910156
1724048577.6617136,1457,25.335546493530273
1724048581.6973789,1458,27.042110443115234
1724048585.700941,1459,14.59796142578125
1724048589.709907,1460,21.420841217041016
1724048593.6970346,1461,29.789306640625
1724048597.685471,1462,21.341466903686523
1724048605.6295562,1464,14.85665512084961
1724048633.608765,1471,15.718572616577148
1724048645.5230038,1474,20.059547424316406
1724048649.4660141,1475,28.23587417602539
1724048657.4056282,1477,19.06644058227539
1724048661.3620803,1478,30.253551483154297
1724048677.183605,1482,22.27783966064453
1724048681.097148,1483,14.779529571533203
1724048685.0694838,1484,17.27372169494629
1724048700.8874645,1488,15.511818885803223
1724048704.8379486,1489,16.827167510986328
1724048708.8149455,1490,23.2535400390625
1724048712.7825346,1491,28.103315353393555
1724048716.7764373,1492,26.378515243530273
1724048724.7291453,1494,23.344085693359375
1724048728.7275255,1495,12.30970287322998
1724048744.6278036,1499,17.982112884521484
1724048748.5728054,1500,36.02946472167969
1724048752.5558772,1501,11.443490028381348
1724048760.5047998,1503,22.693220138549805
1724048772.4044864,1506,20.348480224609375
1724048788.1925597,1510,12.74251651763916
1724048792.1248026,1511,15.19190788269043
1724048796.065439,1512,14.627883911132812
1724048804.0017655,1514,21.478309631347656
1724048811.9326966,1516,21.74585723876953
1724048815.8920395,1517,14.749598503112793
1724048843.6293743,1524,19.5620174407959
1724048855.4781072,1527,18.498241424560547
1724048863.4238782,1529,25.57170295715332
1724048887.2094958,1535,21.667362213134766
1724048899.1252072,1538,30.779184341430664
1724048903.0768704,1539,19.095272064208984
1724048914.9170613,1542,23.881093978881836
1724048930.6997757,1546,20.0007381439209
1724048938.6316547,1548,21.350431442260742
1724048942.5639975,1549,18.809953689575195
1724048954.3738697,1552,29.1168155670166
1724048958.307293,1553,32.786624908447266
1724048962.25978,1554,17.66346549987793
1724048970.1173716,1556,21.520830154418945
1724048977.9490573,1558,16.49381446838379
1724048997.6888177,1563,14.793017387390137
1724049005.5213652,1565,12.80168342590332
1724049009.4373696,1566,20.792724609375
1724049013.3480382,1567,20.2598876953125
1724049021.200585,1569,20.43886947631836
1724049029.023511,1571,24.00411033630371
1724049032.937314,1572,20.501310348510742
1724049036.8666127,1573,15.911697387695312
1724049040.7932587,1574,30.62177085876465
1724049052.6174457,1577,8.783307075500488
1724049060.4591324,1579,17.825897216796875
1724049064.383952,1580,26.940860748291016
1724049068.3096757,1581,27.861469268798828
1724049072.2433949,1582,27.917160034179688
1724049076.1458733,1583,25.183837890625
1724049087.959223,1586,21.580699920654297
1724049107.697229,1591,22.733409881591797
1724049127.4111707,1596,17.324731826782227
1724049131.3560658,1597,16.50390625
1724049135.2668664,1598,19.967287063598633
1724049150.9743354,1602,27.20886993408203
1724049154.968441,1603,25.99687385559082
1724049158.9102252,1604,12.6361665725708
1724049186.4324977,1611,24.856393814086914
1724049190.3501298,1612,25.172590255737305
1724049198.1916485,1614,19.851367950439453
1724049202.128168,1615,21.908884048461914
1724049209.9881425,1617,29.84113883972168
1724049225.7422948,1621,13.330819129943848
1724049233.6416302,1623,19.585859298706055
1724049241.4968479,1625,27.11839485168457
1724049249.3525176,1627,16.0771541595459
1724049253.3339918,1628,35.98267364501953
1724049269.0790913,1632,14.108278274536133
1724049284.7879796,1636,19.91754913330078
1724049288.7281091,1637,23.238542556762695
1724049292.6430864,1638,23.350446701049805
1724049296.5753472,1639,11.07472038269043
1724049304.3994024,1641,20.658241271972656
1724049308.3403642,1642,19.709346771240234
1724049328.1132073,1647,19.785709381103516
1724049332.0358317,1648,16.445499420166016
1724049339.930359,1650,33.28068161010742
1724049347.730408,1652,23.020092010498047
1724049351.6430323,1653,23.485673904418945
1724049355.5536134,1654,28.85529899597168
1724049359.457979,1655,20.326263427734375
1724049367.3488421,1657,22.952579498291016
1724049375.2039068,1659,25.35240936279297
1724049390.9113922,1663,25.152729034423828
1724049398.7733598,1665,14.853556632995605
1724049406.6303127,1667,20.40882682800293
1724049418.37824,1670,15.04397201538086
1724049422.296497,1671,27.016674041748047
1724049437.991579,1675,23.864879608154297
1724049449.7367847,1678,24.109296798706055
1724049457.588463,1680,18.59185791015625
1724049461.5190027,1681,22.835540771484375
1724049465.4486828,1682,26.149059295654297
1724049469.3487,1683,10.50125503540039
1724049481.0299566,1686,13.147841453552246
1724049484.925444,1687,18.788158416748047
1724049488.8036847,1688,32.169857025146484
1724049492.7267833,1689,16.504182815551758
1724049496.6324775,1690,20.623748779296875
1724049500.536662,1691,19.63111114501953
1724049512.3715541,1694,18.0659122467041
1724049516.3136458,1695,22.96567153930664
1724049520.2655053,1696,18.257707595825195
1724049528.0943444,1698,21.687551498413086
1724049532.0218747,1699,24.4201602935791
1724049535.949295,1700,22.637374877929688
1724049539.8808124,1701,14.69851016998291
1724049547.704191,1703,23.799467086791992
1724049555.4763856,1705,22.17033576965332
1724049567.2619183,1708,29.360877990722656
1724049575.1180851,1710,16.415205001831055
1724049578.9826458,1711,21.09146499633789
1724049582.89794,1712,27.499671936035156
1724049586.8272276,1713,23.11052894592285
1724049610.295755,1719,34.41989517211914
1724049614.2673182,1720,28.017404556274414
1724049626.1045852,1723,21.957500457763672
1724049630.059081,1724,21.41335105895996
1724049633.9753582,1725,21.007911682128906
1724049637.850941,1726,19.896203994750977
1724049657.4468322,1731,17.00638198852539
1724049688.9703693,1739,22.79775047302246
1724049692.8776162,1740,21.377792358398438
1724049696.8218012,1741,27.9489688873291
1724049708.5785072,1744,16.655704498291016
1724049716.4518569,1746,17.792274475097656
1724049728.2613044,1749,20.798059463500977
1724049732.189423,1750,24.367435455322266
1724049736.0972438,1751,20.47587776184082
1724049740.02156,1752,24.222370147705078
1724049747.8729105,1754,31.12099266052246
1724049751.7971945,1755,17.817670822143555
1724049763.621808,1758,31.30019187927246
1724049783.2129734,1763,18.691696166992188
1724049787.1958108,1764,21.182470321655273
1724049795.1076183,1766,20.898746490478516
1724049799.047703,1767,16.79157257080078
1724049806.9710622,1769,22.703153610229492
1724049834.7738578,1776,35.594642639160156
1724049838.776601,1777,16.54005241394043
1724049842.7346988,1778,24.00448226928711
1724049854.6498492,1781,15.755534172058105
1724049858.621641,1782,25.083715438842773
1724049870.5847936,1785,19.81908416748047
1724049874.5377514,1786,17.937280654907227
1724049878.5049405,1787,22.422426223754883
1724049882.4652812,1788,19.080591201782227
1724049890.4013002,1790,33.097904205322266
1724049894.3372715,1791,21.95646858215332
1724049902.2412896,1793,16.823741912841797
1724049910.1726067,1795,30.38188934326172
1724049918.0498266,1797,23.79546546936035
1724049922.0214,1798,22.94216537475586
1724049933.9283984,1801,15.221345901489258
1724049941.839934,1803,10.959845542907715
1724049945.8295574,1804,16.321807861328125
1724049949.7927272,1805,21.286022186279297
1724049965.680605,1809,24.372133255004883
1724049973.614092,1811,17.147472381591797
1724049989.5301082,1815,20.621423721313477
1724049997.4502187,1817,26.31181526184082
1724050005.3112094,1819,26.12542152404785
1724050009.2789803,1820,22.297758102416992
1724050025.1319923,1824,21.252166748046875
1724050036.989991,1827,25.51787567138672
1724050040.935436,1828,37.749454498291016
1724050048.8560238,1830,30.106212615966797
1724050052.8136106,1831,27.682008743286133
1724050060.743261,1833,17.962154388427734
1724050064.6933453,1834,15.278182983398438
1724050068.6200109,1835,20.72519302368164
1724050076.495444,1837,25.288110733032227
1724050080.478008,1838,25.757240295410156
1724050084.4491067,1839,18.15557098388672
1724050108.1928759,1845,19.63062858581543
1724050112.1464806,1846,27.521379470825195
1724050116.0887825,1847,27.123031616210938
1724050120.052638,1848,28.048124313354492
1724050123.9969041,1849,30.232887268066406
1724050135.8662963,1852,16.282562255859375
1724050143.8140411,1854,15.21545696258545
1724050155.7051816,1857,24.122995376586914
1724050171.559657,1861,12.456765174865723
1724050187.4417791,1865,16.295841217041016
1724050191.3756857,1866,22.8398380279541
1724050195.301038,1867,13.760735511779785
1724050199.2461298,1868,22.795358657836914
1724050215.1444075,1872,28.3239688873291
1724050219.0984952,1873,27.10198211669922
1724050223.0660474,1874,21.07215690612793
1724050227.0162582,1875,14.282350540161133
1724050230.9691372,1876,24.437416076660156
1724050238.9129148,1878,30.324420928955078
1724050246.88236,1880,29.980594635009766
1724050250.8409812,1881,18.050331115722656
1724050262.7268472,1884,16.199649810791016
1724050266.717426,1885,19.299407958984375
1724050274.689526,1887,19.108905792236328
1724050282.6121304,1889,17.684038162231445
1724050290.4873216,1891,23.416593551635742
1724050294.468509,1892,32.309574127197266
1724050310.4196782,1896,19.48499870300293
1724050326.2938454,1900,28.35918617248535
1724050334.1989665,1902,20.088397979736328
1724050338.1300626,1903,25.788681030273438
1724050353.9655552,1907,10.099676132202148
1724050361.8524446,1909,38.73194122314453
1724050365.8337831,1910,21.151412963867188
1724050369.8126616,1911,19.942081451416016
1724050381.668279,1914,12.258606910705566
1724050393.6246293,1917,16.641971588134766
1724050401.5819082,1919,26.414405822753906
1724050425.384989,1925,20.16018295288086
1724050429.3564267,1926,24.595863342285156
1724050433.3380604,1927,19.824859619140625
1724050441.2896721,1929,31.06926155090332
1724050445.2637033,1930,18.516597747802734
1724050457.2981458,1933,29.27572250366211
1724050469.2740076,1936,25.949214935302734
1724050473.249619,1937,17.2392578125
1724050485.1188312,1940,19.6845645904541
1724050489.048048,1941,24.78041648864746
1724050492.9757156,1942,22.771678924560547
1724050496.9032173,1943,20.741971969604492
1724050508.7734313,1946,16.930606842041016
1724050516.6374686,1948,19.355974197387695
1724050528.560321,1951,24.286128997802734
1724050532.5423753,1952,31.42665672302246
1724050540.4814715,1954,27.561864852905273
1724050552.345939,1957,18.285064697265625
1724050568.1071897,1961,26.37139320373535
1724050572.050805,1962,22.04926872253418
1724050575.9915304,1963,15.475911140441895
1724050579.943756,1964,16.69301414489746
1724050583.9518428,1965,14.755184173583984
1724050591.8794808,1967,21.993305206298828
1724050595.8576894,1968,28.012733459472656
1724050599.8178291,1969,23.055999755859375
1724050603.7864032,1970,30.74516487121582
1724050627.5329456,1976,22.10292625427246
1724050635.5048416,1978,28.811126708984375
1724050639.4718535,1979,24.27143096923828
1724050643.430607,1980,25.76519012451172
1724050647.4039223,1981,35.13117980957031
1724050651.3604677,1982,28.113893508911133
1724050655.3150449,1983,24.197961807250977
1724050659.2855494,1984,14.941109657287598
1724050667.241127,1986,20.326805114746094
1724050675.1476445,1988,18.003999710083008
1724050679.0857563,1989,25.95513916015625
1724050683.0117342,1990,32.53822708129883
1724050690.9231124,1992,31.326053619384766
1724050694.8835258,1993,28.819541931152344
1724050698.8266213,1994,19.111923217773438
1724050706.735375,1996,17.613719940185547
1724050722.6522331,2000,23.312564849853516
